plume_id,facility_id,pair_kind,distance_m,wind_consistency,leak_rate_kg_hr,operator_well_density,state_match,label
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1074.241263645405,0.9484269591853771,5892.186331336392,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4436.681358811239,0.12855073743698142,5892.186331336392,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4635.6615574196485,0.44648743605089214,5892.186331336392,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4666.379091463557,0.11442109749736257,5892.186331336392,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-37065,easy_negative,76458.89124478449,0.2514461091697485,5892.186331336392,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-43603,easy_negative,62799.57680878348,0.13384990295958427,5892.186331336392,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,306.7345343960017,0.30985404555732937,5160.357024915856,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,912.6599127067308,0.8905492257134952,5160.357024915856,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4687.196050387574,0.12167151592936343,5160.357024915856,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4762.622474353109,0.42160835278409925,5160.357024915856,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4920.621861678227,0.10887942100378806,5160.357024915856,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-46772,easy_negative,40273.302904236,0.02985403148883814,5160.357024915856,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-35718,easy_negative,76935.4809820315,0.25038383157161737,5160.357024915856,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,518.4298064266492,0.7538236008371438,4023.7930181416896,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1315.6933803617198,0.9152636168001765,4023.7930181416896,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4521.7602090488435,0.14982460622342642,4023.7930181416896,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4739.160594969057,0.13397141529218043,4023.7930181416896,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4880.50045496233,0.4624147258039091,4023.7930181416896,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-27223,easy_negative,31600.760314771636,0.17288679782386424,4023.7930181416896,0,1,0
tan20260422t190736c48s4001-D,NM-30-025-42710,easy_negative,79691.92930074342,0.18495268239912993,4023.7930181416896,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,270.6774480756568,0.9785445909111119,6023.028724019539,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1148.0044286025027,0.974114431699797,6023.028724019539,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4269.702476461118,0.12868262840244948,6023.028724019539,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4499.48663954188,0.11402965907186474,6023.028724019539,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4513.7435702843695,0.45890434296414856,6023.028724019539,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-40880,easy_negative,92107.87087156714,0.13617304884257847,6023.028724019539,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-32845,easy_negative,68978.13994198553,0.5577531228054744,6023.028724019539,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,425.6974257963164,0.7965217933354798,5228.045670698706,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1251.490063569974,0.9322799199636789,5228.045670698706,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4455.806761510489,0.1434415894623986,5228.045670698706,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4676.943668854108,0.1279593979136825,5228.045670698706,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4777.734392328466,0.46048407005467146,5228.045670698706,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-40390,easy_negative,90491.95938415415,0.40368907659222875,5228.045670698706,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-40471,easy_negative,90890.78509827732,0.40393192147444146,5228.045670698706,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,463.87841895256975,0.6562073547665002,5497.490978659973,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1215.6660258468821,0.9007933323935455,5497.490978659973,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4601.125988521478,0.1430141660231669,5497.490978659973,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4822.364821344285,0.1280256969755577,5497.490978659973,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4884.840885641178,0.4503436266791497,5497.490978659973,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-46774,easy_negative,39851.766610277,0.03146305223773044,5497.490978659973,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-48875,easy_negative,59040.873498587636,0.6341471299150705,5497.490978659973,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,316.28714911094727,0.6289473058535218,5887.586044329379,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1086.4026191487667,0.9193180780879104,5887.586044329379,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4553.921382674056,0.1323620724484848,5887.586044329379,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4757.344391226519,0.4423541844583524,5887.586044329379,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4781.325018361472,0.11821226768720833,5887.586044329379,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-48875,easy_negative,58893.82325906197,0.6339414141683551,5887.586044329379,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-46406,easy_negative,56407.60845885493,0.619663433878075,5887.586044329379,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,346.76570379879104,0.4185229421471953,5074.294367833099,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,996.1618592087431,0.8880011879858473,5074.294367833099,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4680.669263430721,0.12756665740681827,5074.294367833099,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4811.400549714953,0.4286530720465393,5074.294367833099,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4910.7155709692925,0.11421205864051653,5074.294367833099,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-42710,easy_negative,79811.57489218852,0.18342476667077212,5074.294367833099,0,1,0
tan20260422t190736c48s4001-D,NM-30-025-40880,easy_negative,92518.23393972978,0.1360734610177542,5074.294367833099,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,65.43710662604974,0.5,5392.587439107766,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,863.7820553603135,0.9594085742570115,5392.587439107766,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4477.954171360108,0.11302264275934337,5392.587439107766,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4524.053665597636,0.4264042846236611,5392.587439107766,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4716.504961607286,0.10052618850545919,5392.587439107766,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-49077,easy_negative,33036.24027286778,0.5850701060061133,5392.587439107766,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-40471,easy_negative,90664.06147103383,0.4021021218971844,5392.587439107766,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,67.944879043156,0.5,5040.739525313352,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,945.3134922326412,0.9719661363540957,5040.739525313352,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4383.539714199935,0.115941787370335,5040.739525313352,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4481.990201863634,0.4367194498005768,5040.739525313352,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4620.5012073682265,0.10290296086514417,5040.739525313352,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-38067,easy_negative,69844.14269596309,0.5540286075563693,5040.739525313352,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-37065,easy_negative,76352.48691772154,0.2506368648673798,5040.739525313352,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,660.7713015383387,0.22349406358717805,4314.585400475365,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,956.847563391555,0.7425329837373768,4314.585400475365,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,5050.058301254141,0.12421800016327522,4314.585400475365,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,5069.275542368204,0.4018141014748215,4314.585400475365,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,5281.74633071734,0.11206360902270551,4314.585400475365,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-04019,easy_negative,91245.56334139999,0.12982623828491363,4314.585400475365,0,1,0
tan20260422t190736c48s4001-D,NM-30-025-46772,easy_negative,40598.94946522684,0.030550092628708336,4314.585400475365,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,407.6018203729805,0.41393228519962594,6431.464446925024,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1024.487767127344,0.8706111583771898,6431.464446925024,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4730.605186610412,0.13005288362434125,6431.464446925024,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4872.131050558328,0.4281410412840204,6431.464446925024,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4959.18101410663,0.11660359582332247,6431.464446925024,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-40390,easy_negative,90612.18487759824,0.40203648799140024,6431.464446925024,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-46772,easy_negative,40270.33371386498,0.030391495323023543,6431.464446925024,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,142.37308234267786,0.5,5216.6348517166225,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,736.9923547282792,0.9677830158802121,5216.6348517166225,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4461.083086638132,0.4136926364966127,5216.6348517166225,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4509.272767816211,0.10416494761917588,5216.6348517166225,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4752.862723714297,0.0926285912367249,5216.6348517166225,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-38617,easy_negative,32443.244144508684,0.1732104827542172,5216.6348517166225,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-27223,easy_negative,31512.082295497185,0.16558153818371862,5216.6348517166225,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,341.72595188838807,0.015198791872501338,5733.242789207836,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,537.774125737871,0.9631650965576596,5733.242789207836,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4441.714381710461,0.39177681811702847,5733.242789207836,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4628.312821422431,0.09367660584699938,5733.242789207836,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4877.812155692819,0.08345196058076931,5733.242789207836,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-40390,easy_negative,90188.20431048553,0.40012874452613517,5733.242789207836,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-28571,easy_negative,79792.04863589889,0.18168416917853997,5733.242789207836,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,426.4568693688834,0.12415754007474944,5440.735561290486,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,762.2691519315503,0.8338482878959482,5440.735561290486,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4796.43978904449,0.4009043934732029,5440.735561290486,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4841.747935652015,0.11269035080622819,5440.735561290486,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,5080.213214457618,0.10109698792646787,5440.735561290486,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-43603,easy_negative,63194.761719264556,0.1325409539082732,5440.735561290486,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-37065,easy_negative,76764.7331523519,0.2494745320774691,5440.735561290486,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,521.3905405006425,0.9367656101128105,5189.250250268967,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1393.8022366747955,0.9609600442897432,5189.250250268967,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4249.43736228106,0.15001350450697548,5189.250250268967,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4467.027355659171,0.13320082465552552,5189.250250268967,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4677.085555316288,0.48133449703012604,5189.250250268967,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-32845,easy_negative,69174.90253118072,0.5590107337399571,5189.250250268967,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-48875,easy_negative,58944.3556271733,0.6369970334265911,5189.250250268967,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,199.8097842709563,0.8039023957507204,6479.874068559748,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,1049.8568864827587,0.9529001268002801,6479.874068559748,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4425.739487017234,0.12622409220340203,6479.874068559748,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4606.8603593757025,0.4447989727815013,6479.874068559748,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4656.7801861919215,0.11228797845156574,6479.874068559748,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-49080,easy_negative,33183.88996398312,0.5867959299223222,6479.874068559748,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-49614,easy_negative,48436.5301203056,0.006195597532126007,6479.874068559748,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,276.2172712335345,0.18639340101857277,4865.980606246173,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,660.0722533275172,0.9970943929646678,4865.980606246173,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4280.94786950725,0.4061769677437815,4865.980606246173,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4423.219061157046,0.09271127190883133,4865.980606246173,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,4673.407011268413,0.08215138319687282,4865.980606246173,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-49077,easy_negative,32747.142375215284,0.5837188262049373,4865.980606246173,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-49339,easy_negative,47825.22879456574,0.006819674782853613,4865.980606246173,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-47042,positive,376.4857151063303,0.1080398323391647,5895.30499568428,0,1,1
tan20260422t190736c48s4001-D,NM-30-015-45587,hard_negative,745.5945582563146,0.858362901118876,5895.30499568428,0,1,0
tan20260422t190736c48s4001-D,NM-30-015-46774,hard_negative,4744.8557722963,0.4025063836688685,5895.30499568428,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-37780,hard_negative,4792.042792286729,0.11132741348096697,5895.30499568428,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,hard_negative,5031.32541537367,0.09974927804385147,5895.30499568428,1,1,0
tan20260422t190736c48s4001-D,NM-30-015-43635,easy_negative,5031.32541537367,0.09974927804385147,5895.30499568428,1,1,0
tan20260422t190736c48s4001-D,NM-30-025-46772,easy_negative,40423.90544618186,0.029400058373916793,5895.30499568428,1,1,0
tan20251205t184948c79s4001-V,NM-30-015-49080,positive,1075.619088060918,0.49838185881933866,1828.7,1,1,1
tan20251205t184948c79s4001-V,NM-30-015-49077,hard_negative,1097.026352844728,0.5067202523980112,1828.7,1,1,0
tan20251205t184948c79s4001-V,NM-30-015-46406,hard_negative,22251.53056218771,0.6617708950089044,1828.7,0,1,0
tan20251205t184948c79s4001-V,NM-30-015-48875,hard_negative,24931.506401785988,0.6888885529550509,1828.7,0,1,0
tan20251205t184948c79s4001-V,NM-30-015-38617,hard_negative,28130.32158028021,0.030531247484285484,1828.7,0,1,0
